opportunity_id,bd_rep_id,sales_rep_id,created_date,closed_date,outcome,current_stage,days_in_current_stage,deal_value
OPP_1806,BD_004,SR_021,2024-04-17,,Open,Qualification,97,30583.57
OPP_1807,BD_005,SR_017,2023-01-14,,Open,Proposal,15,21915.77
OPP_1808,BD_012,SR_022,2023-05-22,,Open,Proposal,82,23737.78
OPP_1809,BD_010,SR_001,2023-04-01,,Open,Negotiation,33,57519.78
OPP_1810,BD_012,SR_018,2024-03-11,,Open,Proposal,35,35390.4
OPP_1811,BD_003,SR_005,2023-01-26,,Open,Qualification,68,37200.78
OPP_1812,BD_016,SR_013,2023-11-01,2024-03-18,Closed Lost,Closed Lost,22,44925.69
OPP_1813,BD_004,SR_017,2023-03-17,2023-05-10,Closed Lost,Closed Lost,29,65221.21
OPP_1814,BD_016,SR_016,2023-06-25,2023-10-02,Closed Won,Closed Won,13,43574.49
OPP_1815,BD_001,SR_022,2023-08-04,2024-01-24,Closed Won,Closed Won,4,22559.19
OPP_1816,BD_007,SR_022,2023-06-30,2023-12-17,Closed Won,Closed Won,9,63983.56
OPP_1817,BD_018,SR_007,2023-12-28,2024-06-08,Closed Won,Closed Won,26,16061.65
OPP_1818,BD_017,SR_001,2023-07-03,2023-10-24,Closed Lost,Closed Lost,13,97973.48
OPP_1819,BD_013,SR_009,2023-07-23,2023-09-28,Closed Won,Closed Won,10,38283.6
OPP_1820,BD_007,SR_016,2024-10-05,2025-01-09,Closed Won,Closed Won,2,39188.58
OPP_1821,BD_004,SR_021,2024-04-17,,Open,Qualification,97,30583.57
OPP_1822,BD_003,SR_020,2024-05-04,2024-10-02,Closed Won,Closed Won,3,54265.81
OPP_1823,BD_011,SR_016,2023-08-02,,Open,Negotiation,27,106504.6
OPP_1824,BD_013,SR_023,2023-09-12,2024-01-20,Closed Won,Closed Won,14,55239.9
OPP_1825,BD_017,SR_018,2024-08-17,,Open,Negotiation,39,104876.21
OPP_1826,BD_008,SR_007,2024-06-11,2024-10-20,Closed Won,Closed Won,24,96273.09
OPP_1827,BD_017,SR_014,2023-03-30,,Open,Qualification,13,13098.21
OPP_1828,BD_001,SR_014,2024-08-07,,Open,Qualification,5,36426.97
OPP_1829,BD_006,SR_018,2023-12-13,2024-06-07,Closed Won,Closed Won,8,46677.49
OPP_1830,BD_002,SR_016,2024-04-24,,Open,Negotiation,19,22413.53
OPP_1831,BD_003,SR_023,2023-12-28,2024-02-13,Closed Lost,Closed Lost,8,64986.82
OPP_1832,BD_018,SR_006,2024-05-12,2024-10-10,Closed Lost,Closed Lost,4,60487.3
OPP_1833,BD_009,SR_013,2024-02-09,2024-03-20,Closed Won,Closed Won,12,42520.02
OPP_1834,BD_018,SR_015,2024-07-30,2024-10-01,Closed Lost,Closed Lost,24,38915.62
OPP_1835,BD_003,SR_014,2024-07-14,2024-08-17,Closed Won,Closed Won,20,49240.75
OPP_1836,BD_017,SR_015,2024-04-20,,Open,Proposal,2,43006.65
OPP_1837,BD_016,SR_020,2024-04-04,2024-05-08,Closed Lost,Closed Lost,28,181200.69
OPP_1838,BD_001,SR_001,2023-08-20,2023-11-09,Closed Won,Closed Won,10,30624.46
OPP_1839,BD_002,SR_020,2023-09-05,2023-11-24,Closed Lost,Closed Lost,7,23938.76
OPP_1840,BD_004,SR_021,2024-04-17,,Open,Qualification,97,30583.57
OPP_1841,BD_018,SR_017,2024-11-11,,Open,Negotiation,44,63672.19
OPP_1842,BD_005,SR_013,2024-05-10,2024-06-19,Closed Won,Closed Won,24,75839.19
OPP_1843,BD_010,SR_006,2023-03-10,2023-08-19,Closed Lost,Closed Lost,12,24565.25
OPP_1844,BD_009,SR_011,2024-05-14,2024-10-31,Closed Lost,Closed Lost,3,20719.43
OPP_1845,BD_013,SR_004,2023-01-19,2023-03-08,Closed Won,Closed Won,16,45433.53
OPP_1846,BD_007,SR_014,2024-10-25,2025-04-05,Closed Lost,Closed Lost,12,108734.12
OPP_1847,BD_011,SR_016,2023-08-02,,Open,Negotiation,27,106504.6
OPP_1848,BD_015,SR_013,2023-02-15,2023-04-09,Closed Lost,Closed Lost,4,81696.33
OPP_1849,BD_002,SR_013,2023-01-10,,Open,Proposal,89,53362.44
OPP_1850,BD_011,SR_012,2024-12-27,,Open,Qualification,107,36953.57
OPP_1851,BD_001,SR_020,2023-09-18,2023-11-21,Closed Lost,Closed Lost,13,61082.66
OPP_1852,BD_007,SR_013,2024-10-09,2025-02-10,Closed Lost,Closed Lost,26,16937.51
OPP_1853,BD_008,SR_012,2024-01-08,,Open,Proposal,30,64663.65
OPP_1854,BD_013,SR_016,2024-04-08,2024-05-09,Closed Won,Closed Won,27,26085.95
OPP_1855,BD_015,SR_005,2024-11-27,2025-01-31,Closed Lost,Closed Lost,17,73211.95
OPP_1856,BD_015,SR_008,2023-12-05,,Open,Proposal,65,79274.42
OPP_1857,BD_016,SR_008,2023-04-30,2023-07-08,Closed Lost,Closed Lost,4,60679.37
OPP_1858,BD_016,SR_022,2024-03-19,,Open,Qualification,94,131062.18
OPP_1859,BD_002,SR_019,2024-08-31,,Open,Negotiation,94,42976.59
OPP_1860,BD_016,SR_016,2023-06-25,2023-10-02,Closed Won,Closed Won,13,43574.49
OPP_1861,BD_006,SR_017,2024-08-25,2025-01-27,Closed Lost,Closed Lost,29,66957.14
OPP_1862,BD_014,SR_003,2023-09-10,,Open,Proposal,2,102504.36
OPP_1863,BD_014,SR_009,2024-04-28,,Open,Negotiation,10,14561.58
OPP_1864,BD_002,SR_003,2024-12-15,,Open,Qualification,68,28017.09
OPP_1865,BD_007,SR_013,2024-10-09,2025-02-10,Closed Lost,Closed Lost,26,16937.51
OPP_1866,BD_014,SR_004,2024-12-28,,Open,Proposal,62,37481.83
OPP_1867,BD_018,SR_012,2024-01-11,2024-06-12,Closed Lost,Closed Lost,6,25778.69
OPP_1868,BD_004,SR_023,2023-06-18,,Open,Qualification,49,92946.53
OPP_1869,BD_010,SR_015,2024-09-26,,Open,Proposal,13,27674.74
OPP_1870,BD_005,SR_018,2024-08-23,2024-11-02,Closed Lost,Closed Lost,25,91974.83
OPP_1871,BD_003,SR_019,2023-03-13,,Open,Qualification,103,90342.17
OPP_1872,BD_001,SR_016,2023-03-26,2023-07-15,Closed Won,Closed Won,23,34828.48
OPP_1873,BD_008,SR_011,2024-11-30,2025-03-04,Closed Lost,Closed Lost,3,49866.87
OPP_1874,BD_012,SR_015,2024-05-09,,Open,Proposal,14,92057.38
OPP_1875,BD_003,SR_015,2023-12-12,2024-02-02,Closed Lost,Closed Lost,17,65521.66
OPP_1876,BD_012,SR_022,2023-05-22,,Open,Proposal,82,23737.78
OPP_1877,BD_008,SR_009,2024-11-14,2025-01-28,Closed Won,Closed Won,20,31464.21
OPP_1878,BD_018,SR_011,2023-11-22,2024-03-14,Closed Lost,Closed Lost,15,91876.24
OPP_1879,BD_003,SR_001,2023-08-11,,Open,Proposal,24,46781.19
OPP_1880,BD_006,SR_004,2023-05-17,2023-08-18,Closed Won,Closed Won,5,34710.31
OPP_1881,BD_018,SR_017,2024-11-11,,Open,Negotiation,44,63672.19
OPP_1882,BD_007,SR_002,2024-11-11,,Open,Qualification,45,18916.93
OPP_1883,BD_014,SR_018,2024-10-20,2025-03-01,Closed Lost,Closed Lost,29,44656.72
OPP_1884,BD_015,SR_021,2024-10-17,2025-04-10,Closed Lost,Closed Lost,2,39429.96
OPP_1885,BD_005,SR_005,2024-02-18,2024-06-05,Closed Won,Closed Won,15,119696.89
OPP_1886,BD_011,SR_016,2023-08-02,,Open,Negotiation,27,106504.6
OPP_1887,BD_003,SR_008,2023-05-20,,Open,Qualification,81,68319.53
OPP_1888,BD_006,SR_022,2024-08-15,,Open,Qualification,39,90505.41
OPP_1889,BD_004,SR_002,2024-02-15,2024-05-18,Closed Won,Closed Won,14,148433.58
OPP_1890,BD_002,SR_003,2024-12-15,,Open,Qualification,68,28017.09
OPP_1891,BD_016,SR_015,2023-09-18,2023-11-07,Closed Won,Closed Won,24,35124.47
OPP_1892,BD_007,SR_015,2024-02-05,2024-03-31,Closed Lost,Closed Lost,10,63385.17
OPP_1893,BD_002,SR_018,2023-05-24,2023-09-12,Closed Lost,Closed Lost,10,14077.91
OPP_1894,BD_007,SR_009,2023-03-14,2023-04-19,Closed Won,Closed Won,28,118211.2
OPP_1895,BD_002,SR_001,2024-05-31,,Open,Qualification,81,132266.1
OPP_1896,BD_009,SR_018,2023-02-04,2023-04-26,Closed Won,Closed Won,14,50425.8
OPP_1897,BD_010,SR_003,2024-12-05,2025-04-16,Closed Lost,Closed Lost,18,44381.42
OPP_1898,BD_011,SR_012,2024-12-27,,Open,Qualification,107,36953.57
OPP_1899,BD_011,SR_004,2023-05-30,,Open,Qualification,99,88146.3
OPP_1900,BD_016,SR_001,2023-02-05,2023-03-23,Closed Lost,Closed Lost,14,30536.7
OPP_1901,BD_005,SR_008,2024-11-10,2025-03-07,Closed Won,Closed Won,13,55597.93
OPP_1902,BD_004,SR_010,2023-08-17,,Open,Qualification,13,37381.49
OPP_1903,BD_003,SR_023,2023-12-28,2024-02-13,Closed Lost,Closed Lost,8,64986.82
OPP_1904,BD_012,SR_009,2023-01-10,,Open,Proposal,5,53469.38
OPP_1905,BD_011,SR_017,2024-03-05,,Open,Negotiation,6,78603.98
OPP_1906,BD_003,SR_001,2023-08-11,,Open,Proposal,24,46781.19
OPP_1907,BD_009,SR_012,2023-05-16,2023-09-04,Closed Lost,Closed Lost,28,29612.12
OPP_1908,BD_012,SR_015,2024-05-09,,Open,Proposal,14,92057.38
OPP_1909,BD_014,SR_017,2023-05-15,2023-10-26,Closed Lost,Closed Lost,10,79183.28
OPP_1910,BD_002,SR_019,2024-08-31,,Open,Negotiation,94,42976.59
OPP_1911,BD_004,SR_009,2024-01-31,,Open,Negotiation,18,11861.95
OPP_1912,BD_005,SR_021,2023-09-05,,Open,Qualification,18,90782.91
OPP_1913,BD_015,SR_001,2024-02-21,2024-06-11,Closed Lost,Closed Lost,20,37009.57
OPP_1914,BD_011,SR_003,2023-10-13,,Open,Negotiation,61,105966.51
OPP_1915,BD_016,SR_009,2024-04-08,2024-09-30,Closed Won,Closed Won,20,22758.41
OPP_1916,BD_003,SR_003,2023-12-05,2024-02-26,Closed Lost,Closed Lost,6,65049.52
OPP_1917,BD_016,SR_002,2024-05-26,2024-07-13,Closed Won,Closed Won,26,42680.44
OPP_1918,BD_003,SR_016,2024-07-28,2024-10-07,Closed Lost,Closed Lost,11,65647.78
OPP_1919,BD_013,SR_013,2023-01-26,,Open,Qualification,75,10643.97
OPP_1920,BD_014,SR_022,2023-09-27,,Open,Qualification,9,47401.96
OPP_1921,BD_006,SR_006,2023-04-07,,Open,Proposal,16,23340.68
OPP_1922,BD_016,SR_011,2023-03-02,,Open,Negotiation,114,27763.4
OPP_1923,BD_004,SR_012,2024-12-08,2025-02-18,Closed Won,Closed Won,9,79066.22
OPP_1924,BD_009,SR_011,2024-05-14,2024-10-31,Closed Lost,Closed Lost,3,20719.43
OPP_1925,BD_009,SR_012,2023-05-16,2023-09-04,Closed Lost,Closed Lost,28,29612.12
OPP_1926,BD_008,SR_004,2023-10-21,,Open,Qualification,105,49502.14
OPP_1927,BD_014,SR_016,2023-01-25,2023-07-22,Closed Lost,Closed Lost,8,61680.25
OPP_1928,BD_016,SR_022,2024-03-19,,Open,Qualification,94,131062.18
OPP_1929,BD_002,SR_020,2023-09-05,2023-11-24,Closed Lost,Closed Lost,7,23938.76
OPP_1930,BD_018,SR_021,2024-06-25,2024-10-08,Closed Lost,Closed Lost,5,120868.32
OPP_1931,BD_008,SR_009,2024-11-14,2025-01-28,Closed Won,Closed Won,20,31464.21
OPP_1932,BD_005,SR_012,2023-04-12,2023-08-31,Closed Lost,Closed Lost,28,13734.23
OPP_1933,BD_010,SR_023,2023-06-14,2023-08-28,Closed Won,Closed Won,25,26758.0
OPP_1934,BD_015,SR_021,2024-10-17,2025-04-10,Closed Lost,Closed Lost,2,39429.96
OPP_1935,BD_018,SR_021,2024-06-25,2024-10-08,Closed Lost,Closed Lost,5,120868.32
OPP_1936,BD_010,SR_019,2024-07-10,,Open,Proposal,82,64960.07
OPP_1937,BD_006,SR_014,2023-12-26,2024-04-15,Closed Lost,Closed Lost,4,67619.0
OPP_1938,BD_016,SR_001,2023-02-05,2023-03-23,Closed Lost,Closed Lost,14,30536.7
OPP_1939,BD_014,SR_012,2023-11-13,2024-04-17,Closed Won,Closed Won,20,90581.19
OPP_1940,BD_013,SR_001,2023-12-09,2024-04-30,Closed Lost,Closed Lost,2,17530.47
OPP_1941,BD_003,SR_006,2024-05-08,2024-07-03,Closed Won,Closed Won,3,83361.6
OPP_1942,BD_017,SR_021,2024-10-04,2025-02-10,Closed Lost,Closed Lost,6,138683.7
OPP_1943,BD_011,SR_023,2024-05-10,,Open,Qualification,45,30214.97
OPP_1944,BD_016,SR_020,2024-04-04,2024-05-08,Closed Lost,Closed Lost,28,181200.69
OPP_1945,BD_006,SR_006,2023-04-07,,Open,Proposal,16,23340.68
OPP_1946,BD_001,SR_022,2023-08-04,2024-01-24,Closed Won,Closed Won,4,22559.19
OPP_1947,BD_013,SR_015,2024-04-30,2024-09-29,Closed Lost,Closed Lost,18,21151.9
OPP_1948,BD_014,SR_009,2024-04-28,,Open,Negotiation,10,14561.58
OPP_1949,BD_011,SR_005,2023-07-08,,Open,Qualification,82,27039.18
OPP_1950,BD_011,SR_010,2024-03-11,2024-07-14,Closed Lost,Closed Lost,25,208200.08
OPP_1951,BD_001,SR_015,2023-04-11,,Open,Qualification,58,44355.92
OPP_1952,BD_010,SR_009,2023-11-13,,Open,Proposal,45,11981.71
OPP_1953,BD_002,SR_018,2023-05-24,2023-09-12,Closed Lost,Closed Lost,10,14077.91
OPP_1954,BD_004,SR_003,2024-11-19,,Open,Negotiation,10,32829.24
OPP_1955,BD_005,SR_019,2024-02-13,,Open,Qualification,91,31078.32
OPP_1956,BD_002,SR_003,2024-12-15,,Open,Qualification,68,28017.09
OPP_1957,BD_017,SR_017,2024-12-24,,Open,Qualification,111,22721.5
OPP_1958,BD_009,SR_002,2024-10-18,2025-04-06,Closed Lost,Closed Lost,4,76854.17
OPP_1959,BD_004,SR_001,2024-09-19,,Open,Qualification,13,37219.03
OPP_1960,BD_009,SR_015,2024-09-14,2025-02-10,Closed Won,Closed Won,13,76099.85
OPP_1961,BD_001,SR_005,2024-12-21,2025-01-23,Closed Won,Closed Won,26,25624.53
OPP_1962,BD_018,SR_019,2024-07-09,2024-09-09,Closed Lost,Closed Lost,28,46360.01
OPP_1963,BD_009,SR_008,2023-07-04,2023-11-02,Closed Won,Closed Won,9,76237.79
OPP_1964,BD_015,SR_006,2024-01-07,2024-05-23,Closed Won,Closed Won,5,51009.0
OPP_1965,BD_010,SR_002,2024-03-24,,Open,Qualification,28,66805.69
OPP_1966,BD_005,SR_007,2023-07-26,,Open,Negotiation,26,50853.76
OPP_1967,BD_014,SR_016,2023-01-25,2023-07-22,Closed Lost,Closed Lost,8,61680.25
OPP_1968,BD_012,SR_007,2024-02-17,2024-08-05,Closed Lost,Closed Lost,14,17158.77
OPP_1969,BD_014,SR_007,2024-10-31,2025-03-20,Closed Lost,Closed Lost,22,75407.67
OPP_1970,BD_001,SR_001,2023-08-20,2023-11-09,Closed Won,Closed Won,10,30624.46
OPP_1971,BD_012,SR_014,2024-01-15,,Open,Proposal,59,11295.2
OPP_1972,BD_003,SR_016,2024-07-28,2024-10-07,Closed Lost,Closed Lost,11,65647.78
OPP_1973,BD_015,SR_004,2023-04-26,2023-08-03,Closed Won,Closed Won,9,52141.13
OPP_1974,BD_017,SR_011,2024-08-15,2025-01-11,Closed Won,Closed Won,21,65503.22
OPP_1975,BD_003,SR_013,2024-05-13,,Open,Negotiation,31,37013.33
OPP_1976,BD_012,SR_011,2024-04-07,2024-07-31,Closed Won,Closed Won,1,37969.02
OPP_1977,BD_010,SR_007,2024-05-11,2024-08-28,Closed Won,Closed Won,27,38753.19
OPP_1978,BD_007,SR_003,2024-01-24,,Open,Qualification,18,13081.27
OPP_1979,BD_009,SR_019,2023-04-09,2023-07-29,Closed Won,Closed Won,15,20902.72
OPP_1980,BD_001,SR_009,2023-08-03,,Open,Proposal,9,125446.47
OPP_1981,BD_001,SR_014,2024-08-07,,Open,Qualification,5,36426.97
OPP_1982,BD_014,SR_017,2023-05-15,2023-10-26,Closed Lost,Closed Lost,10,79183.28
OPP_1983,BD_007,SR_002,2024-11-11,,Open,Qualification,45,18916.93
OPP_1984,BD_009,SR_001,2024-06-11,,Open,Qualification,51,59034.77
OPP_1985,BD_013,SR_004,2023-01-19,2023-03-08,Closed Won,Closed Won,16,45433.53
OPP_1986,BD_002,SR_007,2024-03-11,,Open,Qualification,26,36679.16
OPP_1987,BD_010,SR_020,2024-11-06,2025-04-11,Closed Won,Closed Won,5,23613.43
OPP_1988,BD_003,SR_007,2024-10-17,,Open,Proposal,95,45435.39
OPP_1989,BD_017,SR_001,2023-07-03,2023-10-24,Closed Lost,Closed Lost,13,97973.48
OPP_1990,BD_006,SR_020,2024-04-05,2024-08-11,Closed Lost,Closed Lost,12,23746.78
OPP_1991,BD_015,SR_013,2023-02-15,2023-04-09,Closed Lost,Closed Lost,4,81696.33
OPP_1992,BD_015,SR_023,2024-11-26,2025-02-26,Closed Lost,Closed Lost,24,83966.53
OPP_1993,BD_004,SR_002,2024-02-15,2024-05-18,Closed Won,Closed Won,14,148433.58
OPP_1994,BD_006,SR_023,2024-10-04,,Open,Proposal,67,41678.99
OPP_1995,BD_002,SR_015,2024-09-20,,Open,Proposal,117,28599.13
OPP_1996,BD_003,SR_009,2023-04-30,2023-06-21,Closed Won,Closed Won,3,129277.65
OPP_1997,BD_013,SR_004,2023-01-19,2023-03-08,Closed Won,Closed Won,16,45433.53
OPP_1998,BD_009,SR_006,2023-04-03,,Open,Negotiation,28,137987.79
OPP_1999,BD_017,SR_018,2024-08-17,,Open,Negotiation,39,104876.21
OPP_2000,BD_010,SR_011,2024-10-09,2025-03-13,Closed Won,Closed Won,16,71981.45
OPP_2001,BD_015,SR_010,2023-11-10,2024-01-24,Closed Won,Closed Won,21,26572.78
OPP_2002,BD_016,SR_016,2023-06-25,2023-10-02,Closed Won,Closed Won,13,43574.49
OPP_2003,BD_012,SR_010,2024-10-26,2024-12-26,Closed Lost,Closed Lost,4,147285.68
OPP_2004,BD_013,SR_005,2023-08-06,,Open,Proposal,34,146596.49
OPP_2005,BD_011,SR_015,2023-04-24,,Open,Negotiation,28,75043.85
OPP_2006,BD_005,SR_015,2024-07-18,,Open,Qualification,18,123643.96
OPP_2007,BD_004,SR_020,2023-07-03,,Open,Proposal,70,26995.2
OPP_2008,BD_006,SR_008,2024-08-27,,Open,Negotiation,71,127702.66
OPP_2009,BD_015,SR_005,2024-11-27,2025-01-31,Closed Lost,Closed Lost,17,73211.95
OPP_2010,BD_002,SR_012,2023-11-14,,Open,Negotiation,69,26617.76
OPP_2011,BD_009,SR_006,2023-04-03,,Open,Negotiation,28,137987.79
OPP_2012,BD_009,SR_014,2023-01-16,,Open,Negotiation,53,59838.24
OPP_2013,BD_003,SR_015,2023-12-12,2024-02-02,Closed Lost,Closed Lost,17,65521.66
OPP_2014,BD_009,SR_009,2024-04-18,2024-08-03,Closed Lost,Closed Lost,13,39401.47
OPP_2015,BD_017,SR_023,2023-09-28,2024-03-18,Closed Won,Closed Won,16,83305.2
OPP_2016,BD_013,SR_008,2024-11-14,,Open,Qualification,115,44539.59
OPP_2017,BD_009,SR_011,2024-05-14,2024-10-31,Closed Lost,Closed Lost,3,20719.43
OPP_2018,BD_013,SR_006,2023-04-05,,Open,Qualification,96,152978.84
OPP_2019,BD_003,SR_001,2023-08-11,,Open,Proposal,24,46781.19
OPP_2020,BD_008,SR_008,2024-07-22,2024-09-20,Closed Won,Closed Won,18,64656.81
OPP_2021,BD_010,SR_018,2023-05-14,,Open,Negotiation,54,58425.41
OPP_2022,BD_015,SR_002,2024-07-26,,Open,Negotiation,1,35434.33
OPP_2023,BD_017,SR_003,2024-08-17,2024-12-21,Closed Lost,Closed Lost,28,23839.78
OPP_2024,BD_006,SR_013,2023-03-30,2023-05-05,Closed Lost,Closed Lost,18,49379.76
OPP_2025,BD_008,SR_012,2024-01-08,,Open,Proposal,30,64663.65
OPP_2026,BD_009,SR_006,2023-04-03,,Open,Negotiation,28,137987.79
OPP_2027,BD_013,SR_023,2023-09-12,2024-01-20,Closed Won,Closed Won,14,55239.9
OPP_2028,BD_001,SR_023,2024-10-21,,Open,Qualification,3,30432.09
OPP_2029,BD_005,SR_010,2024-11-26,2025-05-02,Closed Lost,Closed Lost,11,39423.01
OPP_2030,BD_004,SR_010,2023-08-17,,Open,Qualification,13,37381.49
OPP_2031,BD_018,SR_021,2024-06-25,2024-10-08,Closed Lost,Closed Lost,5,120868.32
OPP_2032,BD_012,SR_018,2024-03-11,,Open,Proposal,35,35390.4
OPP_2033,BD_010,SR_023,2023-06-14,2023-08-28,Closed Won,Closed Won,25,26758.0
OPP_2034,BD_004,SR_016,2023-04-14,,Open,Negotiation,41,51203.06
OPP_2035,BD_004,SR_005,2023-10-04,2023-11-23,Closed Lost,Closed Lost,5,119640.07
OPP_2036,BD_001,SR_010,2024-06-14,2024-09-17,Closed Lost,Closed Lost,3,28495.66
OPP_2037,BD_015,SR_001,2024-02-21,2024-06-11,Closed Lost,Closed Lost,20,37009.57
OPP_2038,BD_005,SR_012,2023-04-12,2023-08-31,Closed Lost,Closed Lost,28,13734.23
OPP_2039,BD_011,SR_018,2023-04-15,,Open,Qualification,51,35027.68
OPP_2040,BD_005,SR_012,2023-04-12,2023-08-31,Closed Lost,Closed Lost,28,13734.23
OPP_2041,BD_009,SR_017,2023-11-21,2024-04-10,Closed Won,Closed Won,3,56984.04
OPP_2042,BD_003,SR_021,2023-02-23,,Open,Qualification,55,29404.83
OPP_2043,BD_002,SR_017,2023-12-29,2024-06-25,Closed Won,Closed Won,27,50408.13
OPP_2044,BD_015,SR_008,2023-12-05,,Open,Proposal,65,79274.42
OPP_2045,BD_014,SR_021,2024-04-18,2024-05-24,Closed Lost,Closed Lost,20,47034.94
OPP_2046,BD_004,SR_010,2023-08-17,,Open,Qualification,13,37381.49
OPP_2047,BD_012,SR_003,2024-08-12,2024-12-23,Closed Won,Closed Won,22,32649.54
OPP_2048,BD_014,SR_003,2023-09-10,,Open,Proposal,2,102504.36
OPP_2049,BD_004,SR_023,2023-06-18,,Open,Qualification,49,92946.53
OPP_2050,BD_017,SR_014,2023-03-30,,Open,Qualification,13,13098.21
OPP_2051,BD_018,SR_002,2023-12-24,2024-04-05,Closed Lost,Closed Lost,20,57952.97
OPP_2052,BD_004,SR_010,2023-08-17,,Open,Qualification,13,37381.49
OPP_2053,BD_012,SR_015,2024-05-09,,Open,Proposal,14,92057.38
OPP_2054,BD_015,SR_006,2024-01-07,2024-05-23,Closed Won,Closed Won,5,51009.0
OPP_2055,BD_016,SR_022,2024-03-19,,Open,Qualification,94,131062.18
OPP_2056,BD_014,SR_003,2023-09-10,,Open,Proposal,2,102504.36
OPP_2057,BD_010,SR_020,2024-11-06,2025-04-11,Closed Won,Closed Won,5,23613.43
OPP_2058,BD_007,SR_018,2023-05-24,2023-08-28,Closed Lost,Closed Lost,7,85665.71
OPP_2059,BD_011,SR_017,2024-03-05,,Open,Negotiation,6,78603.98
OPP_2060,BD_004,SR_007,2023-12-01,,Open,Negotiation,106,51997.79
OPP_2061,BD_008,SR_018,2023-11-13,2024-01-21,Closed Won,Closed Won,29,174086.86
OPP_2062,BD_011,SR_011,2023-06-04,,Open,Qualification,20,90667.96
OPP_2063,BD_010,SR_007,2024-05-11,2024-08-28,Closed Won,Closed Won,27,38753.19
OPP_2064,BD_001,SR_015,2023-04-11,,Open,Qualification,58,44355.92
OPP_2065,BD_008,SR_001,2023-02-09,2023-03-31,Closed Won,Closed Won,24,23734.89
OPP_2066,BD_005,SR_018,2024-08-23,2024-11-02,Closed Lost,Closed Lost,25,91974.83
OPP_2067,BD_014,SR_018,2024-10-20,2025-03-01,Closed Lost,Closed Lost,29,44656.72
OPP_2068,BD_003,SR_017,2023-06-21,2023-11-29,Closed Lost,Closed Lost,7,64951.92
OPP_2069,BD_001,SR_006,2024-08-21,,Open,Qualification,62,71347.37
OPP_2070,BD_010,SR_018,2023-05-14,,Open,Negotiation,54,58425.41
OPP_2071,BD_002,SR_013,2023-01-10,,Open,Proposal,89,53362.44
OPP_2072,BD_010,SR_012,2023-10-04,,Open,Qualification,74,73625.02
OPP_2073,BD_010,SR_020,2024-11-06,2025-04-11,Closed Won,Closed Won,5,23613.43
OPP_2074,BD_013,SR_011,2024-06-08,2024-10-23,Closed Won,Closed Won,12,14578.68
OPP_2075,BD_001,SR_016,2023-03-26,2023-07-15,Closed Won,Closed Won,23,34828.48
OPP_2076,BD_005,SR_014,2024-03-31,2024-07-09,Closed Lost,Closed Lost,7,62481.92
OPP_2077,BD_006,SR_022,2024-08-15,,Open,Qualification,39,90505.41
OPP_2078,BD_006,SR_019,2024-12-15,,Open,Qualification,110,125444.02
OPP_2079,BD_001,SR_013,2023-01-20,,Open,Qualification,19,54510.94
OPP_2080,BD_012,SR_022,2023-05-22,,Open,Proposal,82,23737.78
OPP_2081,BD_013,SR_001,2023-12-09,2024-04-30,Closed Lost,Closed Lost,2,17530.47
OPP_2082,BD_017,SR_020,2023-01-24,,Open,Qualification,116,33393.73
OPP_2083,BD_011,SR_019,2024-03-09,,Open,Qualification,97,55697.72
OPP_2084,BD_010,SR_015,2024-09-26,,Open,Proposal,13,27674.74
OPP_2085,BD_006,SR_009,2024-01-10,2024-03-30,Closed Won,Closed Won,4,183665.38
OPP_2086,BD_016,SR_020,2024-04-04,2024-05-08,Closed Lost,Closed Lost,28,181200.69
OPP_2087,BD_002,SR_004,2024-08-30,2024-11-07,Closed Lost,Closed Lost,28,34628.75
OPP_2088,BD_017,SR_007,2024-02-19,2024-05-04,Closed Won,Closed Won,11,43406.44
OPP_2089,BD_008,SR_020,2024-03-13,,Open,Proposal,92,63374.27
OPP_2090,BD_015,SR_021,2024-10-17,2025-04-10,Closed Lost,Closed Lost,2,39429.96
OPP_2091,BD_011,SR_014,2023-10-14,,Open,Negotiation,101,27422.61
OPP_2092,BD_001,SR_018,2023-06-19,2023-09-24,Closed Won,Closed Won,8,57077.79
OPP_2093,BD_012,SR_013,2024-07-24,2024-09-02,Closed Lost,Closed Lost,2,13729.37
OPP_2094,BD_010,SR_018,2023-05-14,,Open,Negotiation,54,58425.41
OPP_2095,BD_005,SR_014,2024-03-31,2024-07-09,Closed Lost,Closed Lost,7,62481.92
OPP_2096,BD_009,SR_014,2023-01-16,,Open,Negotiation,53,59838.24
OPP_2097,BD_001,SR_007,2024-12-06,2025-04-03,Closed Won,Closed Won,23,37656.53
OPP_2098,BD_016,SR_006,2023-06-11,,Open,Qualification,61,93087.15
OPP_2099,BD_015,SR_020,2023-07-07,2023-12-15,Closed Won,Closed Won,28,60314.64
OPP_2100,BD_006,SR_013,2023-03-30,2023-05-05,Closed Lost,Closed Lost,18,49379.76
OPP_2101,BD_004,SR_021,2024-04-17,,Open,Qualification,97,30583.57
OPP_2102,BD_005,SR_023,2023-11-17,2024-03-28,Closed Lost,Closed Lost,18,43105.94
OPP_2103,BD_005,SR_021,2023-09-05,,Open,Qualification,18,90782.91
OPP_2104,BD_006,SR_019,2024-12-15,,Open,Qualification,110,125444.02
OPP_2105,BD_005,SR_021,2023-09-05,,Open,Qualification,18,90782.91
OPP_2106,BD_005,SR_018,2024-08-23,2024-11-02,Closed Lost,Closed Lost,25,91974.83
